cr_year,country_name,cc_total,articles,prop
2017,United Arab Emirates,0,9,0
2017,Armenia,5,13,0.38461538461538464
2017,Argentina,0,93,0
2017,Austria,47,171,0.27485380116959063
2017,Australia,14,316,0.04430379746835443
2017,Azerbaijan,0,4,0
2017,Bangladesh,0,29,0
2017,Belgium,10,211,0.04739336492890995
2017,Bulgaria,1,20,0.05
2017,Bahrain,0,4,0
2017,Burundi,0,12,0
2017,Benin,0,1,0
2017,Brunei,0,1,0
2017,Bolivia,0,1,0
2017,Brazil,2,281,0.0071174377224199285
2017,Belarus,0,18,0
2017,Canada,13,539,0.02411873840445269
2017,Switzerland,63,315,0.2
2017,Chile,2,55,0.03636363636363636
2017,Cameroon,0,5,0
2017,China,90,5242,0.01716901945822205
2017,Colombia,0,36,0
2017,Cuba,0,8,0
2017,Cyprus,0,6,0
2017,Czechia,4,213,0.018779342723004695
2017,Germany,110,1475,0.07457627118644068
2017,Denmark,12,133,0.09022556390977443
2017,Algeria,0,35,0
2017,Ecuador,0,4,0
2017,Estonia,0,47,0
2017,Egypt,1,90,0.011111111111111112
2017,Spain,17,405,0.04197530864197531
2017,Ethiopia,0,6,0
2017,Finland,13,125,0.104
2017,France,51,956,0.053347280334728034
2017,United Kingdom,218,1135,0.1920704845814978
2017,Georgia,0,4,0
2017,Ghana,0,5,0
2017,Greece,1,76,0.013157894736842105
2017,Guatemala,0,1,0
2017,Hong Kong SAR China,0,104,0
2017,Croatia,0,11,0
2017,Hungary,5,46,0.10869565217391304
2017,Indonesia,0,19,0
2017,Ireland,7,113,0.061946902654867256
2017,Israel,6,152,0.039473684210526314
2017,India,6,819,0.007326007326007326
2017,Iraq,1,11,0.09090909090909091
2017,Iran,3,283,0.01060070671378092
2017,Iceland,1,4,0.25
2017,Italy,39,750,0.052
2017,Jordan,1,3,0.3333333333333333
2017,Japan,52,2375,0.021894736842105262
2017,South Korea,16,865,0.018497109826589597
2017,Kuwait,0,5,0
2017,Kazakhstan,0,9,0
2017,Lebanon,0,4,0
2017,Sri Lanka,0,4,0
2017,Lithuania,0,22,0
2017,Luxembourg,1,11,0.09090909090909091
2017,Latvia,0,6,0
2017,Morocco,1,9,0.1111111111111111
2017,Moldova,0,1,0
2017,Montenegro,0,1,0
2017,North Macedonia,0,1,0
2017,Myanmar (Burma),0,1,0
2017,Mongolia,0,1,0
2017,Macao SAR China,0,3,0
2017,Malta,0,2,0
2017,Mexico,3,195,0.015384615384615385
2017,Malaysia,0,64,0
2017,Mozambique,0,1,0
2017,Nigeria,0,11,0
2017,Nicaragua,0,2,0
2017,Netherlands,27,226,0.11946902654867257
2017,Norway,2,82,0.024390243902439025
2017,Nepal,0,4,0
2017,New Zealand,5,39,0.1282051282051282
2017,Oman,0,3,0
2017,Philippines,0,21,0
2017,Pakistan,3,101,0.0297029702970297
2017,Poland,11,292,0.03767123287671233
2017,Puerto Rico,0,18,0
2017,Portugal,8,112,0.07142857142857142
2017,Qatar,0,20,0
2017,Romania,2,51,0.0392156862745098
2017,Serbia,1,39,0.02564102564102564
2017,Russia,8,607,0.013179571663920923
2017,Saudi Arabia,0,61,0
2017,Sweden,21,206,0.10194174757281553
2017,Singapore,1,143,0.006993006993006993
2017,Slovenia,3,37,0.08108108108108109
2017,Slovakia,1,59,0.01694915254237288
2017,South Sudan,0,2,0
2017,Syria,0,1,0
2017,Thailand,0,32,0
2017,Tajikistan,0,3,0
2017,Tunisia,0,27,0
2017,Turkey,2,149,0.013422818791946308
2017,Taiwan,8,415,0.01927710843373494
2017,Ukraine,0,64,0
2017,United States,105,5087,0.02064084922351091
2017,Uruguay,0,7,0
2017,Uzbekistan,0,3,0
2017,Venezuela,0,6,0
2017,Vietnam,0,29,0
2017,Yemen,0,2,0
2017,South Africa,1,65,0.015384615384615385
2018,United Arab Emirates,0,10,0
2018,Albania,0,1,0
2018,Armenia,5,14,0.35714285714285715
2018,Argentina,3,65,0.046153846153846156
2018,Austria,65,154,0.42207792207792205
2018,Australia,18,330,0.05454545454545454
2018,Azerbaijan,0,3,0
2018,Bosnia & Herzegovina,0,2,0
2018,Barbados,0,1,0
2018,Bangladesh,0,32,0
2018,Belgium,14,185,0.07567567567567568
2018,Bulgaria,1,39,0.02564102564102564
2018,Bahrain,0,1,0
2018,Burundi,1,11,0.09090909090909091
2018,Bolivia,0,2,0
2018,Brazil,6,295,0.020338983050847456
2018,Belarus,1,14,0.07142857142857142
2018,Canada,51,589,0.0865874363327674
2018,Switzerland,47,249,0.18875502008032127
2018,Côte d’Ivoire,1,1,1
2018,Chile,1,49,0.02040816326530612
2018,Cameroon,0,7,0
2018,China,177,5737,0.03085236186160014
2018,Colombia,0,29,0
2018,Costa Rica,0,8,0
2018,Cuba,0,2,0
2018,Cyprus,0,10,0
2018,Czechia,6,231,0.025974025974025976
2018,Germany,238,1377,0.1728395061728395
2018,Djibouti,0,1,0
2018,Denmark,15,118,0.1271186440677966
2018,Dominican Republic,0,3,0
2018,Algeria,0,31,0
2018,Ecuador,0,5,0
2018,Estonia,7,44,0.1590909090909091
2018,Egypt,3,84,0.03571428571428571
2018,Spain,26,367,0.07084468664850137
2018,Ethiopia,1,4,0.25
2018,Finland,9,90,0.1
2018,France,49,861,0.056910569105691054
2018,Gabon,0,1,0
2018,United Kingdom,229,1036,0.22104247104247104
2018,Georgia,0,2,0
2018,Ghana,0,9,0
2018,Greece,5,53,0.09433962264150944
2018,Hong Kong SAR China,7,102,0.06862745098039216
2018,Croatia,0,17,0
2018,Hungary,6,74,0.08108108108108109
2018,Indonesia,3,28,0.10714285714285714
2018,Ireland,5,62,0.08064516129032258
2018,Israel,7,118,0.059322033898305086
2018,India,23,903,0.02547065337763012
2018,Iraq,0,10,0
2018,Iran,2,313,0.006389776357827476
2018,Iceland,0,8,0
