cr_year,country_name,cc_total,articles,prop
2019,New Caledonia,2,17,0.11764705882352941
2019,Niger,0,7,0
2019,Nigeria,24,689,0.03483309143686502
2019,Nicaragua,0,8,0
2019,Netherlands,1502,7058,0.21280816095211108
2019,Norway,760,2136,0.35580524344569286
2019,Nepal,9,75,0.12
2019,New Zealand,56,1615,0.0346749226006192
2019,Oman,1,154,0.006493506493506494
2019,Panama,1,33,0.030303030303030304
2019,Peru,5,200,0.025
2019,French Polynesia,1,17,0.058823529411764705
2019,Papua New Guinea,1,4,0.25
2019,Philippines,8,302,0.026490066225165563
2019,Pakistan,17,2011,0.008453505718547987
2019,Poland,250,5279,0.047357454063269556
2019,Palestinian Territories,0,73,0
2019,Portugal,83,3533,0.02349278233795641
2019,Paraguay,0,14,0
2019,Qatar,4,377,0.010610079575596816
2019,Réunion,1,9,0.1111111111111111
2019,Romania,17,902,0.018847006651884702
2019,Serbia,20,764,0.02617801047120419
2019,Russia,35,5516,0.006345177664974619
2019,Rwanda,4,28,0.14285714285714285
2019,Saudi Arabia,48,2218,0.02164111812443643
2019,Sudan,1,93,0.010752688172043012
2019,Sweden,670,3824,0.1752092050209205
2019,Singapore,93,2379,0.03909205548549811
2019,Slovenia,51,597,0.08542713567839195
2019,Svalbard & Jan Mayen,1,1,1
2019,Slovakia,15,473,0.03171247357293869
2019,San Marino,0,2,0
2019,Senegal,1,61,0.01639344262295082
2019,Somalia,1,3,0.3333333333333333
2019,Suriname,0,3,0
2019,South Sudan,0,6,0
2019,El Salvador,0,2,0
2019,Syria,1,34,0.029411764705882353
2019,Eswatini,0,1,0
2019,Chad,0,1,0
2019,Togo,0,10,0
2019,Thailand,38,1876,0.02025586353944563
2019,Tajikistan,1,2,0.5
2019,Tunisia,21,1639,0.012812690665039659
2019,Turkey,46,5795,0.007937877480586712
2019,Trinidad & Tobago,1,37,0.02702702702702703
2019,Taiwan,79,4155,0.01901323706377858
2019,Tanzania,13,81,0.16049382716049382
2019,Ukraine,3,638,0.004702194357366771
2019,Uganda,9,72,0.125
2019,United States,3194,83197,0.03839080736084234
2019,Uruguay,5,188,0.026595744680851064
2019,Uzbekistan,0,94,0
2019,Venezuela,2,98,0.02040816326530612
2019,Vietnam,19,1012,0.018774703557312252
2019,Vanuatu,0,2,0
2019,Samoa,0,3,0
2019,Yemen,0,50,0
2019,South Africa,203,2251,0.09018214127054643
2019,Zambia,4,23,0.17391304347826086
2019,Zimbabwe,6,56,0.10714285714285714
2020,Andorra,0,3,0
2020,United Arab Emirates,22,728,0.03021978021978022
2020,Afghanistan,1,6,0.16666666666666666
2020,Antigua & Barbuda,0,3,0
2020,Albania,0,14,0
2020,Armenia,1,50,0.02
2020,Angola,1,5,0.2
2020,Argentina,11,2389,0.0046044370029300966
2020,Austria,632,2343,0.26973965002134015
2020,Australia,425,12840,0.033099688473520246
2020,Aruba,0,1,0
2020,Azerbaijan,2,56,0.03571428571428571
2020,Bosnia & Herzegovina,3,48,0.0625
2020,Barbados,0,5,0
2020,Bangladesh,22,699,0.031473533619456366
2020,Belgium,315,3893,0.08091446185461083
2020,Burkina Faso,4,36,0.1111111111111111
2020,Bulgaria,8,297,0.026936026936026935
2020,Bahrain,1,24,0.041666666666666664
2020,Burundi,2,9,0.2222222222222222
2020,Benin,6,45,0.13333333333333333
2020,Bermuda,0,4,0
2020,Brunei,1,38,0.02631578947368421
2020,Bolivia,4,19,0.21052631578947367
2020,Brazil,132,13479,0.00979301135099043
2020,Bahamas,0,4,0
2020,Bhutan,0,7,0
2020,Botswana,2,47,0.0425531914893617
2020,Belarus,3,102,0.029411764705882353
2020,Canada,690,13289,0.051922642787267666
2020,Congo - Kinshasa,4,42,0.09523809523809523
2020,Central African Republic,0,5,0
2020,Congo - Brazzaville,2,12,0.16666666666666666
2020,Switzerland,1029,4041,0.2546399406087602
2020,Côte d’Ivoire,3,49,0.061224489795918366
2020,Chile,23,1552,0.014819587628865979
2020,Cameroon,3,222,0.013513513513513514
2020,China,2113,134383,0.015723715053243343
2020,Colombia,36,1373,0.026219956300072834
2020,Costa Rica,11,93,0.11827956989247312
2020,Cuba,5,89,0.056179775280898875
2020,Curaçao,1,1,1
2020,Cyprus,14,325,0.043076923076923075
2020,Czechia,98,2114,0.046357615894039736
2020,Germany,1565,14660,0.10675306957708049
2020,Djibouti,0,3,0
2020,Denmark,279,2969,0.09397103401818795
2020,Dominican Republic,0,15,0
2020,Algeria,11,1150,0.009565217391304347
2020,Ecuador,11,240,0.04583333333333333
2020,Estonia,27,248,0.10887096774193548
2020,Egypt,53,3871,0.013691552570395246
2020,Eritrea,0,2,0
2020,Spain,604,16504,0.036597188560349006
2020,Ethiopia,23,298,0.07718120805369127
2020,Finland,593,2166,0.2737765466297322
2020,Fiji,0,29,0
2020,Falkland Islands,0,2,0
2020,Micronesia (Federated States of),0,1,0
2020,Faroe Islands,1,2,0.5
2020,France,539,18262,0.0295148395575512
2020,Gabon,0,17,0
2020,United Kingdom,3132,21109,0.1483727320100431
2020,Grenada,1,14,0.07142857142857142
2020,Georgia,3,101,0.0297029702970297
2020,French Guiana,1,13,0.07692307692307693
2020,Ghana,15,271,0.055350553505535055
2020,Greenland,1,3,0.3333333333333333
2020,Gambia,4,7,0.5714285714285714
2020,Guinea,1,8,0.125
2020,Guadeloupe,2,15,0.13333333333333333
2020,Greece,58,2298,0.025239338555265448
2020,Guatemala,1,14,0.07142857142857142
2020,Guinea-Bissau,0,4,0
2020,Honduras,0,13,0
2020,Croatia,26,557,0.0466786355475763
2020,Haiti,0,3,0
2020,Hungary,532,979,0.54341164453524
2020,Indonesia,44,1191,0.036943744752308987
2020,Ireland,502,1719,0.2920302501454334
2020,Israel,83,2642,0.03141559424678274
2020,India,209,24700,0.008461538461538461
2020,Iraq,9,631,0.014263074484944533
2020,Iran,70,13254,0.005281424475629999
2020,Iceland,21,175,0.12
2020,Italy,744,15690,0.047418738049713194
2020,Jamaica,0,21,0
2020,Jordan,10,415,0.024096385542168676
2020,Japan,1039,14721,0.0705794443312275
2020,Kenya,30,186,0.16129032258064516
2020,Kyrgyzstan,0,15,0
2020,Cambodia,1,28,0.03571428571428571
2020,Kiribati,0,2,0
2020,St. Kitts & Nevis,2,11,0.18181818181818182
2020,North Korea,0,1,0
2020,South Korea,324,11864,0.027309507754551585
2020,Kuwait,4,196,0.02040816326530612
2020,Cayman Islands,0,1,0
2020,Kazakhstan,5,233,0.02145922746781116
2020,Laos,1,10,0.1
2020,Lebanon,10,536,0.018656716417910446
2020,Liechtenstein,1,25,0.04
2020,Sri Lanka,9,224,0.04017857142857143
2020,Lesotho,0,2,0
2020,Lithuania,10,406,0.024630541871921183
2020,Luxembourg,41,165,0.24848484848484848
2020,Latvia,6,127,0.047244094488188976
2020,Libya,0,28,0
2020,Morocco,7,1447,0.0048375950241879755
2020,Monaco,1,21,0.047619047619047616
2020,Moldova,1,31,0.03225806451612903
2020,Montenegro,0,21,0
2020,Madagascar,3,20,0.15
2020,North Macedonia,1,25,0.04
2020,Mali,2,20,0.1
2020,Myanmar (Burma),1,25,0.04
2020,Mongolia,3,22,0.13636363636363635
2020,Martinique,1,21,0.047619047619047616
2020,Mauritania,0,3,0
2020,Malta,2,114,0.017543859649122806
2020,Mauritius,3,26,0.11538461538461539
2020,Maldives,0,8,0
2020,Malawi,10,33,0.30303030303030304
2020,Mexico,71,3464,0.020496535796766743
2020,Malaysia,37,2784,0.01329022988505747
2020,Mozambique,2,22,0.09090909090909091
2020,Namibia,2,28,0.07142857142857142
2020,New Caledonia,0,18,0
2020,Niger,0,7,0
2020,Nigeria,33,777,0.04247104247104247
2020,Nicaragua,0,5,0
2020,Netherlands,3135,6948,0.4512089810017271
2020,Norway,1332,2304,0.578125
2020,Nepal,8,97,0.08247422680412371
2020,New Zealand,100,1790,0.055865921787709494
2020,Oman,2,171,0.011695906432748537
2020,Panama,8,44,0.18181818181818182
2020,Peru,15,258,0.05813953488372093
2020,French Polynesia,1,19,0.05263157894736842
2020,Papua New Guinea,1,5,0.2
